Address_ID,Address,Land_type,Posted_Date_new,count_govtschools_A,min_dist_govtschools_a,count_govtschools_B,min_dist_govtschools_b,count_semigovtschools,min_dist_semigovtschools,count_intlschools,min_dist_intlschools,count_uni,min_dist_uni,min_dist_nearest_express,min_dist_nearest_railway,min_dist_nearest_bank,count_banks_within_2km,min_dist_nearest_FinanceCompany,count_FinanceCompanies_within_2km,min_dist_nearest_Govt_Hospital,count_Govt_Hospitals,min_dist_nearest_Pvt_Hospital,count_Pvt_Hospital,min_dist_nearest_Pvt_Med_center,count_Pvt_Med_Centers,min_dist_nearest_Supermarket,count_Supermarkets_within2km,min_dist_nearest_Fuel_station,count_Fuel_Stations_within2km,Price per Perch,latitude,longitude,bakery_count,bakery_mdist,bank_count,bank_mdist,bar_count,bar_mdist,bus_station_count,bus_station_mdist,clothing_store_count,clothing_store_mdist,doctor_count,doctor_mdist,gas_station_count,gas_station_mdist,gym_count,gym_mdist,hospital_count,hospital_mdist,university_count,university_mdist,train_station_count,train_station_mdist,supermarket_count,supermarket_mdist,store_count,store_mdist,school_count,school_mdist,restaurant_count,restaurant_mdist,police_count,police_mdist,post_office_count,post_office_mdist,pharmacy_count,pharmacy_mdist,movie_theater_count,movie_theater_mdist,library_count,library_mdist,current_month,current_year,min_current,max_current,min_next,max_next
15,homagama,5,9/15/2021,0,4.35514787,2,0.298158053,1,1.501669139,0,9.814940339,0,3.998696251,2.379564136,0.489734538,0.201421298,7,0.1117347,5,1.613722753,1,6.002335808,0,0.67813225,1,0.014518784,4,0.899794951,1,685000.0,6.852177726449061,79.98819794957406,15,248,1,992,0,0,1,968,9,195,3,892,0,0,1,1274,13,844,0,0,1,1633,4,787,20,352,13,739,20,933,0,0,1,798,4,1461,0,0,0,0,9,2021,1400000.0,730000.0,0,0
24,diyagama,3,9/15/2021,0,4.669966325,1,1.861397839,0,3.631700844,0,11.84086798,0,3.495002423,3.317077568,3.931243406,2.171289137,0,3.259225179,0,3.740711634,0,5.725555046,0,3.362900666,0,0.536616073,2,2.688005657,0,405000.0,6.628998435275354,79.99531442555853,1,16629,0,0,1,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15477,4,833,1,16113,0,0,0,0,0,0,0,0,0,0,9,2021,390000.0,671232.88,0,0
3,kaduwela,7,9/15/2021,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1,420000.0,6.938959579939347,79.98121790426129,20,405,12,237,3,927,1,369,20,234,3,936,3,202,9,186,9,139,0,0,0,0,13,255,20,2036,20,2015,20,2094,0,0,2,832,10,332,2,661,1,751,9,2021,1200000.0,700000.0,0,0
6,battaramulla,3,9/15/2021,0,3.099785658,3,0.190254107,0,3.899164939,1,1.322045762,0,3.232578915,6.632045539,4.07247222,0.046516086,15,0.115221781,3,2.30456467,0,2.966136151,0,0.184195569,2,0.275528356,11,1.185148304,2,2500000.0,6.89890527537758,79.92864581540552,20,1528,17,277,5,622,0,0,20,567,14,924,3,1892,10,95,15,689,8,1787,0,0,10,274,20,400,20,1625,20,434,1,1189,4,2470,10,1240,0,0,0,0,9,2021,1475000.0,7150000.0,0,0
18,bope,5,9/15/2021,0,18.6561491,1,0.546812986,0,10.47845145,0,21.22411339,0,5.192048924,16.69440877,3.421132423,4.421975181,0,4.385422206,0,15.8576472,0,4.668702569,0,11.6310353,0,4.992931183,0,9.219189864,0,250000.0,6.835900447430913,80.13425954723583,2,636,1,1141,0,0,0,0,1,572,1,1059,0,0,1,881,1,1054,0,0,0,0,1,549,20,680,2,1210,6,643,0,0,0,0,1,1018,0,0,0,0,9,2021,165000.0,275000.0,0,0
2,makandana,5,9/15/2021,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0,807142.86,6.780731997379561,79.95016088372772,16,1234,4,317,1,615,12,254,15,522,3,704,0,0,2,2245,7,347,1,799,0,0,2,1599,20,41,11,792,16,308,0,0,1,609,5,353,0,0,0,0,9,2021,1000000.0,997500.0,0,0
2,makandana,5,9/15/2021,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0,136923.08,6.77003333875938,79.95237143592954,8,517,0,0,1,953,10,85,5,1283,3,956,0,0,0,0,2,3843,1,1895,0,0,1,1206,20,116,6,3901,9,446,0,0,1,908,1,1246,0,0,0,0,9,2021,1000000.0,997500.0,0,0
2,makandana,5,9/15/2021,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0,890000.0,6.775078129997123,79.95306179483374,8,157,2,666,1,279,15,181,6,234,4,282,0,0,1,2642,3,3169,2,2015,0,0,0,0,20,1558,10,234,8,566,0,0,1,234,2,698,0,0,0,0,9,2021,1000000.0,997500.0,0,0
2,makandana,3,9/15/2021,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0,865000.0,6.769453406517045,79.95074520229704,8,1300,0,0,1,1039,10,128,5,1369,3,1043,0,0,1,3402,5,3930,1,1981,0,0,1,1292,20,319,6,1984,10,532,0,0,1,994,1,1332,0,0,0,0,9,2021,1000000.0,997500.0,0,0
21,maharagama,3,9/15/2021,0,4.222294805,4,0.369010476,1,0.382122379,0,5.026014326,0,2.696064051,6.132844101,0.105448493,0.204660942,10,0.286628589,4,1.451908281,1,2.904116106,0,3.275002357,0,0.52902818,12,0.218559789,3,2200000.0,6.8491713507157845,79.91815941234464,20,96,20,621,7,801,3,1277,20,281,11,418,4,1465,9,599,20,430,6,689,2,1139,6,1137,20,430,20,294,20,350,0,0,2,1745,19,430,4,2274,0,0,9,2021,1200000.0,6000000.0,0,0
9,bomiriya,3,9/15/2021,0,11.38398501,1,0.86658912,0,10.03671583,0,5.241090205,0,4.452395666,3.231228684,9.461703594,1.564251976,1,2.754816493,0,7.391825847,0,10.08753633,0,2.606104768,0,1.45545367,1,1.669502034,1,795000.0,6.928739736485231,80.00027057338298,9,1123,2,528,1,550,0,0,9,147,2,424,0,0,4,1265,2,811,1,3160,0,0,4,2678,20,1123,16,658,17,1884,0,0,0,0,1,818,0,0,1,1150,9,2021,350000.0,795000.0,0,0
4,kesbewa,5,9/15/2021,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1,858208.96,6.792870672799578,79.9345964687385,20,2112,4,2557,5,2299,10,2599,20,1866,4,1771,6,714,9,647,19,2033,1,2636,0,0,7,1905,20,0,20,2073,20,1866,0,0,2,2868,11,375,0,0,2,1581,9,2021,1333333.33,989473.67,0,0
11,madapatha,5,9/15/2021,0,4.208843525,1,0.409900767,0,5.773967779,0,12.55411195,0,4.731446487,5.842113383,5.025225136,3.189759435,0,3.70997153,0,5.134437985,0,3.907407861,0,4.290938801,0,3.053364406,0,3.525063347,0,846153.85,6.76853704866042,79.9328893676799,15,676,0,0,1,1204,10,365,12,383,4,617,1,252,2,875,5,365,0,0,0,0,1,590,20,276,8,2000,12,251,0,0,1,357,2,452,0,0,0,0,9,2021,350000.0,935000.0,0,0
5,piliyandala,5,9/15/2021,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2,850000.0,6.814727241706809,79.90195600311499,8,1262,0,0,1,438,0,0,14,1656,3,1025,0,0,2,2087,0,0,3,63,0,0,3,831,20,1967,8,1384,15,970,0,0,1,1697,3,1815,1,1464,0,0,9,2021,1000000.0,989474.0,0,0
21,maharagama,9,9/15/2021,0,4.222294805,4,0.369010476,1,0.382122379,0,5.026014326,0,2.696064051,6.132844101,0.105448493,0.204660942,10,0.286628589,4,1.451908281,1,2.904116106,0,3.275002357,0,0.52902818,12,0.218559789,3,2300000.0,6.841489583242161,79.93175004663225,20,255,10,503,3,1443,3,1321,20,388,10,342,4,1939,7,584,16,143,12,248,1,1641,8,614,20,413,20,571,20,99,1,787,2,310,14,574,4,341,4,154,9,2021,1200000.0,6000000.0,0,0
19,boralesgamuwa,5,9/15/2021,0,4.016690619,1,0.429338572,0,2.727912724,0,3.818288657,1,1.440497502,8.830429042,2.212403368,0.071858443,10,0.087264039,2,1.864090006,1,4.97374457,0,0.811285315,1,0.100746527,11,0.886448814,1,2100000.0,6.844395673827912,79.89203910701347,20,259,10,1065,4,930,0,0,20,280,10,1741,3,1319,11,360,12,469,5,1083,0,0,4,589,20,436,20,108,20,56,0,0,2,191,12,416,0,0,0,0,9,2021,1175000.0,800000.0,0,0
1,ranala,3,9/15/2021,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,450000.0,6.923518554622612,80.02890048286652,2,1528,1,822,0,0,0,0,4,473,1,827,0,0,1,852,3,851,0,0,0,0,1,988,20,286,1,12689,7,259,0,0,0,0,1,985,0,0,0,0,9,2021,350000.0,98425.2,0,0
18,bope,3,9/15/2021,0,18.6561491,1,0.546812986,0,10.47845145,0,21.22411339,0,5.192048924,16.69440877,3.421132423,4.421975181,0,4.385422206,0,15.8576472,0,4.668702569,0,11.6310353,0,4.992931183,0,9.219189864,0,260000.0,6.8260055534396775,80.14116996209556,4,1337,0,0,0,0,0,0,1,1070,1,1342,0,0,0,0,0,0,0,0,0,0,0,0,20,791,4,1425,6,608,0,0,1,484,1,1386,0,0,0,0,9,2021,165000.0,275000.0,0,0
11,madapatha,3,9/15/2021,0,4.208843525,1,0.409900767,0,5.773967779,0,12.55411195,0,4.731446487,5.842113383,5.025225136,3.189759435,0,3.70997153,0,5.134437985,0,3.907407861,0,4.290938801,0,3.053364406,0,3.525063347,0,900000.0,6.771128817717452,79.9340292319928,15,214,0,0,1,1641,17,538,14,1449,4,785,1,685,2,595,3,557,0,0,0,0,1,751,20,1449,7,273,14,381,0,0,1,790,2,846,0,0,0,0,9,2021,350000.0,935000.0,0,0
8,nugegoda,3,9/15/2021,2,0.650935049,6,0.057182506,2,0.805928234,1,0.48894894,2,0.574608738,9.365425049,0.380556553,0.053768922,31,0.540329219,7,1.581158036,1,2.720707053,0,0.487678441,2,0.253841443,24,0.139402968,4,3500000.0,6.879652126660732,79.91780556549361,20,2106,6,1483,0,0,0,0,20,124,7,190,1,403,5,266,10,422,1,2275,0,0,0,0,20,44,16,593,20,124,0,0,2,1886,6,2087,1,1946,1,1450,9,2021,2092050.21,6500000.0,0,0
11,madapatha,5,9/15/2021,0,4.208843525,1,0.409900767,0,5.773967779,0,12.55411195,0,4.731446487,5.842113383,5.025225136,3.189759435,0,3.70997153,0,5.134437985,0,3.907407861,0,4.290938801,0,3.053364406,0,3.525063347,0,833333.33,6.770244159113269,79.93505886259877,15,1182,0,0,1,1035,16,883,14,52,4,1123,1,758,2,1310,5,1348,0,0,0,0,1,1096,20,52,8,1830,12,456,0,0,1,863,2,958,0,0,0,0,9,2021,350000.0,935000.0,0,0
2,makandana,3,9/15/2021,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0,877000.0,6.774779795030393,79.94837940222475,16,1186,3,542,2,902,16,899,12,896,3,905,0,0,1,791,7,1318,2,2015,0,0,2,1957,20,378,10,1376,13,1174,0,0,1,896,4,620,0,0,0,0,9,2021,1000000.0,997500.0,0,0
20,pitakotte,5,9/15/2021,1,0.313629583,5,0.182244946,0,2.140726628,0,2.177044336,0,2.246210381,8.09204828,1.80277564,0.069620362,22,0.203343573,3,3.578480242,0,2.072452911,0,2.469709406,0,0.265138276,16,0.346100643,2,1700000.0,6.8875407391863455,79.91203201239598,20,251,1,2617,0,0,0,0,20,84,7,1503,1,1811,1,1948,12,230,1,1340,0,0,3,210,20,52,20,343,20,358,0,0,0,0,3,1352,0,0,1,627,9,2021,1700000.0,5700000.0,0,0
20,pitakotte,3,9/15/2021,1,0.313629583,5,0.182244946,0,2.140726628,0,2.177044336,0,2.246210381,8.09204828,1.80277564,0.069620362,22,0.203343573,3,3.578480242,0,2.072452911,0,2.469709406,0,0.265138276,16,0.346100643,2,3200000.0,6.892007732965964,79.90460878705798,20,206,6,833,3,271,0,0,20,204,8,151,1,695,7,464,10,151,5,552,0,0,6,494,20,31,20,107,20,53,0,0,2,1035,4,164,0,0,2,1074,9,2021,1700000.0,5700000.0,0,0
14,kahathuduwa,3,9/15/2021,0,6.507930948,1,1.74454569,0,6.616528036,0,13.66352112,0,5.090707489,0.409507119,6.811585774,0.031648336,2,6.398816771,0,1.163402046,1,6.806019692,0,6.468764411,0,3.055274365,0,5.118456884,0,850000.0,6.786961893210791,80.00550067846649,1,1770,0,0,0,0,0,0,3,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1919,0,0,1,1114,0,0,0,0,0,0,0,0,0,0,9,2021,195000.0,875000.0,0,0
1,ranala,9,9/15/2021,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,590000.0,6.923654648393391,80.03075438809289,2,1707,1,643,0,0,0,0,4,1852,1,648,0,0,0,0,1,717,0,0,0,0,0,0,20,82,2,12868,5,438,0,0,1,1191,0,0,0,0,0,0,9,2021,350000.0,98425.2,0,0
3,kaduwela,9,9/15/2021,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1,395000.0,6.934336878660715,79.99246053879408,10,215,1,5995,3,5247,0,0,20,263,2,1771,2,714,5,659,4,1771,0,0,0,0,6,878,20,290,18,112,20,245,0,0,2,1644,8,1887,2,1211,0,0,9,2021,1200000.0,700000.0,0,0
5,piliyandala,9,9/15/2021,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2,950000.0,6.817326456608886,79.91689930131184,20,708,3,742,1,1016,14,363,20,341,3,247,2,448,3,404,9,412,0,0,0,0,4,378,20,88,17,505,20,409,0,0,1,359,5,442,0,0,0,0,9,2021,1000000.0,989474.0,0,0
4,kesbewa,10,9/15/2021,0,4.146354948,3,1.191395803,0,6.06056331,0,11.10565378,0,4.001993712,5.27731528,5.682614182,1.481078738,5,2.032313981,0,4.512436054,0,2.319756239,0,2.70435644,0,1.358658138,7,1.820113651,1,916666.67,6.781493094243088,79.95052938501341,17,1297,4,464,1,762,12,401,15,378,3,518,0,0,2,2266,6,286,1,408,0,0,2,1620,20,311,9,430,15,371,0,0,1,756,5,291,0,0,0,0,9,2021,1333333.33,989473.67,0,0
8,nugegoda,3,9/15/2021,2,0.650935049,6,0.057182506,2,0.805928234,1,0.48894894,2,0.574608738,9.365425049,0.380556553,0.053768922,31,0.540329219,7,1.581158036,1,2.720707053,0,0.487678441,2,0.253841443,24,0.139402968,4,4000000.0,6.8800696963834325,79.88595193134655,20,46,20,1114,11,768,1,2285,20,1011,10,732,3,600,16,714,12,329,20,372,1,622,8,913,20,484,20,879,20,1230,2,3871,1,1085,12,1109,0,0,4,926,9,2021,2092050.21,6500000.0,0,0
3,kaduwela,9,9/15/2021,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1,580551.52,6.928160631781103,79.97629111448819,14,743,4,596,2,1277,0,0,20,38,5,775,5,863,4,922,5,1201,3,838,0,0,4,538,20,38,20,433,20,129,1,12764,0,0,4,1860,0,0,0,0,9,2021,1200000.0,700000.0,0,0
16,mount lavinia,9,9/15/2021,0,2.727171086,5,0.191582432,2,0.581298364,0,2.842966318,0,2.847591288,12.64244388,0.528389071,0.028453853,12,0.323762423,5,3.90721302,0,4.077519439,0,1.188857545,2,0.113299872,20,1.052875673,5,3100000.0,6.833367984923197,79.86029834557225,19,342,8,966,9,708,0,0,20,213,0,0,0,0,2,984,7,747,4,157,1,170,5,730,20,7,20,436,20,114,0,0,1,704,8,829,0,0,0,0,9,2021,1900000.0,40000.0,0,0
1,ranala,3,9/15/2021,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,650000.0,6.910867839357991,80.02446819485482,2,1256,0,0,0,0,0,0,2,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,247,2,1055,1,423,0,0,0,0,0,0,1,661,0,0,9,2021,350000.0,98425.2,0,0
1,ranala,3,9/15/2021,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,625000.0,6.916822378756309,80.02267559298357,6,889,2,767,0,0,0,0,8,906,1,929,1,1444,1,1288,4,1028,0,0,0,0,1,1425,20,186,5,628,12,1015,0,0,1,1277,3,1421,1,854,0,0,9,2021,350000.0,98425.2,0,0
1,ranala,9,9/15/2021,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,582089.55,6.912004663506144,80.04263450579292,5,771,1,776,1,1128,0,0,6,471,0,0,0,0,0,0,0,0,0,0,0,0,2,327,20,218,4,893,8,598,0,0,0,0,1,1049,0,0,0,0,9,2021,350000.0,98425.2,0,0
3,kaduwela,9,9/15/2021,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1,630769.23,6.935804619235196,79.97380224463377,10,494,11,453,0,0,0,0,10,1103,2,811,2,123,5,441,7,634,1,1491,0,0,8,538,20,38,10,149,20,101,2,13934,0,0,3,166,0,0,0,0,9,2021,1200000.0,700000.0,0,0
1,ranala,9,9/15/2021,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,585585.59,6.922894690226097,80.02985485597199,2,1646,1,704,0,0,0,0,4,590,1,710,0,0,1,969,2,778,0,0,0,0,0,0,20,168,2,1252,6,377,0,0,1,1252,0,0,0,0,0,0,9,2021,350000.0,98425.2,0,0
2,makandana,3,9/15/2021,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0,877500.0,6.771742814208705,79.94702907043522,11,1026,2,680,2,1686,14,1004,8,529,2,439,0,0,1,514,6,8,1,437,0,0,1,646,20,55,7,65,17,131,0,0,1,1357,4,686,0,0,0,0,9,2021,1000000.0,997500.0,0,0
18,bope,10,9/15/2021,0,18.6561491,1,0.546812986,0,10.47845145,0,21.22411339,0,5.192048924,16.69440877,3.421132423,4.421975181,0,4.385422206,0,15.8576472,0,4.668702569,0,11.6310353,0,4.992931183,0,9.219189864,0,250000.0,6.817484898278321,80.13029933376598,1,1279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1279,2,1938,0,0,0,0,0,0,0,0,0,0,0,0,9,2021,165000.0,275000.0,0,0
18,bope,5,9/15/2021,0,18.6561491,1,0.546812986,0,10.47845145,0,21.22411339,0,5.192048924,16.69440877,3.421132423,4.421975181,0,4.385422206,0,15.8576472,0,4.668702569,0,11.6310353,0,4.992931183,0,9.219189864,0,250000.0,6.845907188003044,80.14400139951529,1,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2021,165000.0,275000.0,0,0
18,bope,5,9/15/2021,0,18.6561491,1,0.546812986,0,10.47845145,0,21.22411339,0,5.192048924,16.69440877,3.421132423,4.421975181,0,4.385422206,0,15.8576472,0,4.668702569,0,11.6310353,0,4.992931183,0,9.219189864,0,238095.24,6.82652337794485,80.1247074661159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1521,0,0,0,0,0,0,7,416,3,420,2,616,0,0,0,0,0,0,0,0,0,0,9,2021,165000.0,275000.0,0,0
1,ranala,7,9/15/2021,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,625000.0,6.922599607307824,80.02815463417454,2,1586,1,915,0,0,0,0,4,531,1,920,1,1065,1,910,3,909,0,0,0,0,1,1046,20,379,2,12747,9,317,0,0,1,1118,1,1043,0,0,0,0,9,2021,350000.0,98425.2,0,0
1,ranala,3,9/15/2021,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,447916.67,6.923231847207959,80.02820357234202,2,1460,1,889,0,0,0,0,4,405,1,895,1,939,1,784,3,783,0,0,0,0,1,921,20,354,1,12621,9,191,0,0,1,992,1,917,0,0,0,0,9,2021,350000.0,98425.2,0,0
1,ranala,3,9/15/2021,0,11.68124247,0,3.699442392,0,8.071884081,0,8.062804667,0,7.028561387,6.124351023,7.643558956,1.844832933,1,4.853199972,0,9.156112966,0,10.52137029,0,5.970519662,0,1.969323048,1,1.735535589,1,623188.41,6.915691163247109,80.02236383627393,2,1443,2,831,0,0,0,0,8,656,1,993,1,1394,1,1549,4,1092,0,0,0,0,1,1413,20,144,5,692,10,764,0,0,1,1341,1,1416,1,604,0,0,9,2021,350000.0,98425.2,0,0
3,kaduwela,5,9/15/2021,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1,425000.0,6.933190216168933,79.97969479382508,14,120,14,1212,2,1753,1,1489,20,2322,4,225,6,1281,9,1988,9,1115,0,0,0,0,12,177,20,72,20,212,20,2299,1,13241,1,1952,8,1452,1,1781,1,2400,9,2021,1200000.0,700000.0,0,0
19,boralesgamuwa,3,9/15/2021,0,4.016690619,1,0.429338572,0,2.727912724,0,3.818288657,1,1.440497502,8.830429042,2.212403368,0.071858443,10,0.087264039,2,1.864090006,1,4.97374457,0,0.811285315,1,0.100746527,11,0.886448814,1,1500000.0,6.843019305755078,79.89366457097063,20,691,8,937,4,512,0,0,20,165,9,520,2,1550,13,143,11,439,2,1313,0,0,8,372,20,323,20,240,20,354,1,1225,2,422,12,481,0,0,0,0,9,2021,1175000.0,800000.0,0,0
11,madapatha,3,9/15/2021,0,4.208843525,1,0.409900767,0,5.773967779,0,12.55411195,0,4.731446487,5.842113383,5.025225136,3.189759435,0,3.70997153,0,5.134437985,0,3.907407861,0,4.290938801,0,3.053364406,0,3.525063347,0,918000.0,6.760764772898375,79.92778965999344,5,202,0,0,0,0,14,364,7,547,3,2856,1,960,2,1205,2,355,0,0,0,0,1,1345,20,202,5,474,13,609,0,0,1,855,1,761,0,0,0,0,9,2021,350000.0,935000.0,0,0
3,kaduwela,3,9/15/2021,0,10.99800654,2,0.686801718,0,10.30164488,0,3.09405539,0,2.766675534,1.341754436,9.982145833,0.351838973,8,0.25650097,5,4.96489541,0,8.245114297,0,0.271561131,1,0.22296895,5,0.044349224,1,450000.0,6.934608300096157,79.9790327491258,15,497,13,1105,3,1990,1,1382,20,2559,4,392,6,1175,9,969,9,1008,0,0,0,0,12,1101,20,249,20,449,20,414,2,13477,1,1845,8,1345,1,1675,1,2637,9,2021,1200000.0,700000.0,0,0
15,homagama,3,9/15/2021,0,4.35514787,2,0.298158053,1,1.501669139,0,9.814940339,0,3.998696251,2.379564136,0.489734538,0.201421298,7,0.1117347,5,1.613722753,1,6.002335808,0,0.67813225,1,0.014518784,4,0.899794951,1,390000.0,6.856684029533302,80.02052837856633,5,2810,1,2138,0,0,1,1870,15,2979,5,3190,1,1465,2,483,4,2889,0,0,0,0,1,1291,20,2435,9,2124,20,178,0,0,1,2138,2,2138,0,0,0,0,9,2021,1400000.0,730000.0,0,0
9,bomiriya,3,9/15/2021,0,11.38398501,1,0.86658912,0,10.03671583,0,5.241090205,0,4.452395666,3.231228684,9.461703594,1.564251976,1,2.754816493,0,7.391825847,0,10.08753633,0,2.606104768,0,1.45545367,1,1.669502034,1,420000.0,6.929392087038722,80.00060635440327,10,1043,1,607,1,630,0,0,9,226,2,344,0,0,3,1186,2,890,1,3239,0,0,4,2757,20,1043,15,579,17,1963,0,0,0,0,1,897,0,0,1,1230,9,2021,350000.0,795000.0,0,0
5,piliyandala,9,9/15/2021,0,3.819412539,3,0.364496008,0,4.687850894,0,8.734721412,0,2.75753304,6.672114016,5.148238391,0.144675834,8,0.10170684,4,3.948000811,0,0.115702883,1,0.338692207,1,0.49262073,12,0.048597652,2,918000.0,6.819513769580913,79.91444552436823,20,926,3,551,1,1387,13,328,18,10,4,818,2,681,3,502,13,351,0,0,0,0,2,896,20,10,14,1032,20,470,0,0,1,730,8,654,0,0,0,0,9,2021,1000000.0,989474.0,0,0
2,makandana,5,9/15/2021,0,5.374540285,2,0.699164754,0,7.139995492,0,12.2326613,0,5.350999564,4.118825144,6.739824789,1.821689416,2,3.169233818,0,3.372696016,0,3.522924588,0,3.889013194,0,1.602959146,2,2.940111393,0,861538.46,6.773156107683752,79.94689553461926,11,1409,3,526,2,1531,16,850,11,463,2,285,0,0,1,360,7,137,1,314,0,0,2,775,20,8,9,194,17,7,0,0,1,1486,4,1253,0,0,0,0,9,2021,1000000.0,997500.0,0,0
15,homagama,3,9/15/2021,0,4.35514787,2,0.298158053,1,1.501669139,0,9.814940339,0,3.998696251,2.379564136,0.489734538,0.201421298,7,0.1117347,5,1.613722753,1,6.002335808,0,0.67813225,1,0.014518784,4,0.899794951,1,400000.0,6.845975323934455,79.98894292178598,14,218,2,1220,3,1846,1,3166,18,337,3,47,1,1354,1,1854,13,365,1,1022,1,607,5,198,20,100,12,166,20,272,0,0,1,1577,8,435,0,0,0,0,9,2021,1400000.0,730000.0,0,0
